Low Level ID,Low Level Name,Mid Level ID,Mid Level Name,High Level ID,High Level Name
"29.02.99","Intelligence, Command Control and Information Operations, Other.","29.02","Intelligence, Command Control and Information Operations.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03","Military Applied Sciences.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.01","Combat Systems Engineering.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.02","Directed Energy Systems.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.03","Engineering Acoustics.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.04","Low-Observables and Stealth Technology.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.05","Space Systems Operations.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.06","Operational Oceanography.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.07","Undersea Warfare.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.03.99","Military Applied Sciences, Other.","29.03","Military Applied Sciences.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04","Military Systems and Maintenance Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.01","Aerospace Ground Equipment Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.02","Air and Space Operations Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.03","Aircraft Armament Systems Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.04","Explosive Ordinance/Bomb Disposal.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.05","Joint Command/Task Force (C3, C4I) Systems.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.06","Military Information Systems Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.07","Missile and Space Systems Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.08","Munitions Systems/Ordinance Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.09","Radar Communications and Systems Technology.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.04.99","Military Systems and Maintenance Technology, Other.","29.04","Military Systems and Maintenance Technology.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.99","Military Technologies and Applied Sciences, Other.","29.99","Military Technologies and Applied Sciences, Other.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"29.99.99","Military Technologies and Applied Sciences, Other.","29.99","Military Technologies and Applied Sciences, Other.","29","MILITARY TECHNOLOGIES AND APPLIED SCIENCES."
"30","MULTI/INTERDISCIPLINARY STUDIES.","30","MULTI/INTERDISCIPLINARY STUDIES.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30","Multi-/Interdisciplinary Studies, General.","30","MULTI/INTERDISCIPLINARY STUDIES.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.00.00","Multi-/Interdisciplinary Studies, General.","30","MULTI/INTERDISCIPLINARY STUDIES.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.01","Biological and Physical Sciences.","30.01","Biological and Physical Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.01.01","Biological and Physical Sciences.","30.01","Biological and Physical Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.05","Peace Studies and Conflict Resolution.","30.05","Peace Studies and Conflict Resolution.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.05.01","Peace Studies and Conflict Resolution.","30.05","Peace Studies and Conflict Resolution.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.06","Systems Science and Theory.","30.06","Systems Science and Theory.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.06.01","Systems Science and Theory.","30.06","Systems Science and Theory.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.08","Mathematics and Computer Science.","30.08","Mathematics and Computer Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.08.01","Mathematics and Computer Science.","30.08","Mathematics and Computer Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.1","Biopsychology.","30.1","Biopsychology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.10.01","Biopsychology.","30.1","Biopsychology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.11","Gerontology.","30.11","Gerontology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.11.01","Gerontology.","30.11","Gerontology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.12","Historic Preservation and Conservation.","30.12","Historic Preservation and Conservation.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.12.01","Historic Preservation and Conservation.","30.12","Historic Preservation and Conservation.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.12.02","Cultural Resource Management and Policy Analysis.","30.12","Historic Preservation and Conservation.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.12.99","Historic Preservation and Conservation, Other.","30.12","Historic Preservation and Conservation.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.13","Medieval and Renaissance Studies.","30.13","Medieval and Renaissance Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.13.01","Medieval and Renaissance Studies.","30.13","Medieval and Renaissance Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.14","Museology/Museum Studies.","30.14","Museology/Museum Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.14.01","Museology/Museum Studies.","30.14","Museology/Museum Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.15","Science, Technology and Society.","30.15","Science, Technology and Society.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.15.01","Science, Technology and Society.","30.15","Science, Technology and Society.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.16","Accounting and Computer Science.","30.16","Accounting and Computer Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.16.01","Accounting and Computer Science.","30.16","Accounting and Computer Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.17","Behavioral Sciences.","30.17","Behavioral Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.17.01","Behavioral Sciences.","30.17","Behavioral Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.18","Natural Sciences.","30.18","Natural Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.18.01","Natural Sciences.","30.18","Natural Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.19","Nutrition Sciences.","30.19","Nutrition Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.19.01","Nutrition Sciences.","30.19","Nutrition Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.2","International/Global Studies.","30.2","International/Global Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.20.01","International/Global Studies.","30.2","International/Global Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.21","Holocaust and Related Studies.","30.21","Holocaust and Related Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.21.01","Holocaust and Related Studies.","30.21","Holocaust and Related Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.22","Classical and Ancient Studies.","30.22","Classical and Ancient Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.22.01","Ancient Studies/Civilization.","30.22","Classical and Ancient Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.22.02","Classical, Ancient Mediterranean and Near Eastern Studies and Archaeology.","30.22","Classical and Ancient Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.23","Intercultural/Multicultural and Diversity Studies.","30.23","Intercultural/Multicultural and Diversity Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.23.01","Intercultural/Multicultural and Diversity Studies.","30.23","Intercultural/Multicultural and Diversity Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.24","Neuroscience.","30.24","Neuroscience.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.24.01","Neuroscience.","30.24","Neuroscience.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.25","Cognitive Science.","30.25","Cognitive Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.25.01","Cognitive Science.","30.25","Cognitive Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.26","Cultural Studies/Critical Theory and Analysis.","30.26","Cultural Studies/Critical Theory and Analysis.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.26.01","Cultural Studies/Critical Theory and Analysis.","30.26","Cultural Studies/Critical Theory and Analysis.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.27","Human Biology.","30.27","Human Biology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.27.01","Human Biology.","30.27","Human Biology.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.28","Dispute Resolution.","30.28","Dispute Resolution.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.28.01","Dispute Resolution.","30.28","Dispute Resolution.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.29","Maritime Studies.","30.29","Maritime Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.29.01","Maritime Studies.","30.29","Maritime Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.3","Computational Science.","30.3","Computational Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.30.01","Computational Science.","30.3","Computational Science.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.31","Human Computer Interaction.","30.31","Human Computer Interaction.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.31.01","Human Computer Interaction.","30.31","Human Computer Interaction.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.32","Marine Sciences.","30.32","Marine Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.32.01","Marine Sciences.","30.32","Marine Sciences.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.33","Sustainability Studies.","30.33","Sustainability Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.33.01","Sustainability Studies.","30.33","Sustainability Studies.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.99","Multi/Interdisciplinary Studies, Other.","30.99","Multi/Interdisciplinary Studies, Other.","30","MULTI/INTERDISCIPLINARY STUDIES."
"30.99.99","Multi-/Interdisciplinary Studies, Other.","30.99","Multi/Interdisciplinary Studies, Other.","30","MULTI/INTERDISCIPLINARY STUDIES."
"31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.01","Parks, Recreation and Leisure Studies.","31.01","Parks, Recreation and Leisure Studies.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.01.01","Parks, Recreation and Leisure Studies.","31.01","Parks, Recreation and Leisure Studies.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.03","Parks, Recreation and Leisure Facilities Management.","31.03","Parks, Recreation and Leisure Facilities Management.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.03.01","Parks, Recreation and Leisure Facilities Management, General.","31.03","Parks, Recreation and Leisure Facilities Management.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.03.02","Golf Course Operation and Grounds Management.","31.03","Parks, Recreation and Leisure Facilities Management.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.03.99","Parks, Recreation and Leisure Facilities Management, Other.","31.03","Parks, Recreation and Leisure Facilities Management.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05","Health and Physical Education/Fitness.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.01","Health and Physical Education/Fitness, General.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.04","Sport and Fitness Administration/Management.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.05","Kinesiology and Exercise Science.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.07","Physical Fitness Technician.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.08","Sports Studies.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.05.99","Health and Physical Education/Fitness, Other.","31.05","Health and Physical Education/Fitness.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.06","Outdoor Education.","31.06","Outdoor Education.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.06.01","Outdoor Education.","31.06","Outdoor Education.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.99","Parks, Recreation, Leisure, and Fitness Studies, Other.","31.99","Parks, Recreation, Leisure, and Fitness Studies, Other.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"31.99.99","Parks, Recreation, Leisure, and Fitness Studies, Other.","31.99","Parks, Recreation, Leisure, and Fitness Studies, Other.","31","PARKS, RECREATION, LEISURE, AND FITNESS STUDIES."
"32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01","Basic Skills and Developmental/Remedial Education.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.01","Basic Skills and Developmental/Remedial Education, General.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.04","Developmental/Remedial Mathematics.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.05","Job-Seeking/Changing Skills.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.07","Career Exploration/Awareness Skills.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.08","Developmental/Remedial English.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.09","Second Language Learning.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.10","Basic Computer Skills.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.11","Workforce Development and Training.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"32.01.99","Basic Skills and Developmental/Remedial Education, Other.","32.01","Basic Skills and Developmental/Remedial Education.","32","BASIC SKILLS AND DEVELOPMENTAL/REMEDIAL EDUCATION."
"33","CITIZENSHIP ACTIVITIES.","33","CITIZENSHIP ACTIVITIES.","33","CITIZENSHIP ACTIVITIES."
"33.01","Citizenship Activities.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.01","Citizenship Activities, General.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.02","American Citizenship Education.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.03","Community Awareness.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.04","Community Involvement.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.05","Canadian Citizenship Education.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"33.01.99","Citizenship Activities, Other.","33.01","Citizenship Activities.","33","CITIZENSHIP ACTIVITIES."
"34","HEALTH-RELATED KNOWLEDGE AND SKILLS.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"34.01","Health-Related Knowledge and Skills.","34.01","Health-Related Knowledge and Skills.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"34.01.02","Birthing and Parenting Knowledge and Skills.","34.01","Health-Related Knowledge and Skills.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"34.01.03","Personal Health Improvement and Maintenance.","34.01","Health-Related Knowledge and Skills.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"34.01.04","Addiction Prevention and Treatment.","34.01","Health-Related Knowledge and Skills.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"34.01.99","Health-Related Knowledge and Skills, Other.","34.01","Health-Related Knowledge and Skills.","34","HEALTH-RELATED KNOWLEDGE AND SKILLS."
"35","INTERPERSONAL AND SOCIAL SKILLS.","35","INTERPERSONAL AND SOCIAL SKILLS.","35","INTERPERSONAL AND SOCIAL SKILLS."
"35.01","Interpersonal and Social Skills.","35.01","Interpersonal and Social Skills.","35","INTERPERSONAL AND SOCIAL SKILLS."
"35.01.01","Interpersonal and Social Skills, General.","35.01","Interpersonal and Social Skills.","35","INTERPERSONAL AND SOCIAL SKILLS."
"35.01.02","Interpersonal Relationships Skills.","35.01","Interpersonal and Social Skills.","35","INTERPERSONAL AND SOCIAL SKILLS."
"35.01.03","Business and Social Skills.","35.01","Interpersonal and Social Skills.","35","INTERPERSONAL AND SOCIAL SKILLS."
"35.01.99","Interpersonal Social Skills, Other.","35.01","Interpersonal and Social Skills.","35","INTERPERSONAL AND SOCIAL SKILLS."
"36","LEISURE AND RECREATIONAL ACTIVITIES.","36","LEISURE AND RECREATIONAL ACTIVITIES.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01","Leisure and Recreational Activities.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.01","Leisure and Recreational Activities, General.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.02","Handicrafts and Model-Making.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.03","Board, Card and Role-Playing Games.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.05","Home Maintenance and Improvement.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.06","Nature Appreciation.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.07","Pet Ownership and Care.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.08","Sports and Exercise.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.09","Travel and Exploration.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.10","Art.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.11","Collecting.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.12","Cooking and Other Domestic Skills.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.13","Computer Games and Programming Skills.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.14","Dancing.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.15","Music.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.16","Reading.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.17","Theatre/Theater.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.18","Writing.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.19","Aircraft Pilot (Private).","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"36.01.99","Leisure and Recreational Activities, Other.","36.01","Leisure and Recreational Activities.","36","LEISURE AND RECREATIONAL ACTIVITIES."
"37","PERSONAL AWARENESS AND SELF-IMPROVEMENT.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01","Personal Awareness and Self-Improvement.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01.01","Self-Awareness and Personal Assessment.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01.02","Stress Management and Coping Skills.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01.03","Personal Decision-Making Skills.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01.04","Self-Esteem and Values Clarification.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"37.01.99","Personal Awareness and Self-Improvement, Other.","37.01","Personal Awareness and Self-Improvement.","37","PERSONAL AWARENESS AND SELF-IMPROVEMENT."
"38","PHILOSOPHY AND RELIGIOUS STUDIES.","38","PHILOSOPHY AND RELIGIOUS STUDIES.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38","Philosophy and Religious Studies, General.","38","PHILOSOPHY AND RELIGIOUS STUDIES.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.00.01","Philosophy and Religious Studies, General.","38","PHILOSOPHY AND RELIGIOUS STUDIES.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01","Philosophy.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01.01","Philosophy.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01.02","Logic.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01.03","Ethics.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01.04","Applied and Professional Ethics.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.01.99","Philosophy, Other.","38.01","Philosophy.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02","Religion/Religious Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.01","Religion/Religious Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.02","Buddhist Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.03","Christian Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.04","Hindu Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.05","Islamic Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.06","Jewish/Judaic Studies.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.02.99","Religion/Religious Studies, Other.","38.02","Religion/Religious Studies.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.99","Philosophy and Religious Studies, Other.","38.99","Philosophy and Religious Studies, Other.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"38.99.99","Philosophy and Religious Studies, Other.","38.99","Philosophy and Religious Studies, Other.","38","PHILOSOPHY AND RELIGIOUS STUDIES."
"39","THEOLOGY AND RELIGIOUS VOCATIONS.","39","THEOLOGY AND RELIGIOUS VOCATIONS.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.02","Bible/Biblical Studies.","39.02","Bible/Biblical Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.02.01","Bible/Biblical Studies.","39.02","Bible/Biblical Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.03","Missions/Missionary Studies and Missiology.","39.03","Missions/Missionary Studies and Missiology.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.03.01","Missions/Missionary Studies and Missiology.","39.03","Missions/Missionary Studies and Missiology.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.04","Religious Education.","39.04","Religious Education.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.04.01","Religious Education.","39.04","Religious Education.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.05","Religious/Sacred Music.","39.05","Religious/Sacred Music.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.05.01","Religious/Sacred Music.","39.05","Religious/Sacred Music.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06","Theological and Ministerial Studies.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.01","Theology/Theological Studies.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.02","Divinity/Ministry.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.04","Pre-Theology/Pre-Ministerial Studies.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.05","Rabbinical Studies.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.06","Talmudic Studies.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.06.99","Theological and Ministerial Studies, Other.","39.06","Theological and Ministerial Studies.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07","Pastoral Counseling and Specialized Ministries.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.01","Pastoral Studies/Counseling.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.02","Youth Ministry.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.03","Urban Ministry.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.04","Women's Ministry.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.05","Lay Ministry.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
"39.07.99","Pastoral Counseling and Specialized Ministries, Other.","39.07","Pastoral Counseling and Specialized Ministries.","39","THEOLOGY AND RELIGIOUS VOCATIONS."
